sale_id,business_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,event_ts
S000002526,2026-07-02,ST029,C000365,P00235,1,4264.53,15,UPI,2026-07-02T10:40:00
S000002527,2026-07-02,ST015,C001168,P00296,2,636.22,0,CARD,2026-07-02T11:19:00
S000002528,2026-07-02,ST017,C001772,P00002,2,4793.98,0,UPI,2026-07-02T17:07:00
S000002529,2026-07-02,ST013,C001030,P00227,2,3104.58,5,WALLET,2026-07-02T14:19:00
S000002530,2026-07-02,ST002,C001219,P00044,3,3293.22,0,CASH,2026-07-02T15:46:00
S000002531,2026-07-02,ST025,C001510,P00178,2,2346.37,0,CARD,2026-07-02T13:02:00
S000002532,2026-07-02,ST013,C000732,P00102,3,2804.89,0,CARD,2026-07-02T21:16:00
S000002533,2026-07-02,ST006,C001456,P00030,3,2623.49,10,UPI,2026-07-02T11:45:00
S000002534,2026-07-02,ST024,C001721,P00216,2,4613.78,15,CASH,2026-07-02T18:43:00
S000002535,2026-07-02,ST027,C001458,P00046,4,2314.62,20,UPI,2026-07-02T14:59:00
S000002536,2026-07-02,ST005,C001268,P00112,2,1928.29,0,UPI,2026-07-02T20:01:00
S000002537,2026-07-02,ST015,C000623,P00003,2,3003.89,20,CASH,2026-07-02T18:27:00
S000002538,2026-07-02,ST022,C000518,P00119,4,123.74,10,CASH,2026-07-02T12:57:00
S000002539,2026-07-02,ST026,C000288,P00194,5,232.7,0,WALLET,2026-07-02T10:33:00
S000002540,2026-07-02,ST023,C001066,P00218,5,6327.36,10,CARD,2026-07-02T18:19:00
S000002541,2026-07-02,ST030,C001006,P00152,5,2372.6,5,UPI,2026-07-02T18:08:00
S000002542,2026-07-02,ST013,C000854,P00160,1,999.14,5,UPI,2026-07-02T20:36:00
S000002543,2026-07-02,ST030,C000043,P00137,2,3547.49,0,WALLET,2026-07-02T16:47:00
S000002544,2026-07-02,ST019,C001744,P00049,2,2267.29,5,WALLET,2026-07-02T12:24:00
S000002545,2026-07-02,ST013,C000363,P00136,2,4327.44,5,CASH,2026-07-02T12:27:00
S000002546,2026-07-02,ST024,C000079,P00298,2,5801.55,15,CARD,2026-07-02T20:51:00
S000002547,2026-07-02,ST012,C001675,P00186,4,6045.03,10,WALLET,2026-07-02T19:12:00
S000002548,2026-07-02,ST008,C001639,P00002,4,4793.98,0,UPI,2026-07-02T16:44:00
S000002549,2026-07-02,ST006,C000105,P00219,5,1436.1,0,CARD,2026-07-02T21:28:00
S000002550,2026-07-02,ST021,C000834,P00229,4,399.54,5,UPI,2026-07-02T16:05:00
S000002551,2026-07-02,ST001,C000524,P00119,2,123.74,0,CARD,2026-07-02T14:58:00
S000002552,2026-07-02,ST009,C001432,P00202,1,1233.8,0,CASH,2026-07-02T10:50:00
S000002553,2026-07-02,ST019,C000904,P00102,1,2804.89,0,UPI,2026-07-02T17:54:00
S000002554,2026-07-02,ST027,C000089,P00220,1,2245.74,0,UPI,2026-07-02T17:05:00
S000002555,2026-07-02,ST001,C001876,P00094,4,626.2,20,CASH,2026-07-02T19:13:00
S000002556,2026-07-02,ST011,C001970,P00136,2,4327.44,0,WALLET,2026-07-02T09:41:00
S000002557,2026-07-02,ST008,C000263,P00044,3,3293.22,20,CASH,2026-07-02T17:25:00
S000002558,2026-07-02,ST007,C001776,P00202,5,1233.8,20,CARD,2026-07-02T12:49:00
S000002559,2026-07-02,ST010,C000049,P00185,2,6551.92,0,WALLET,2026-07-02T11:13:00
S000002560,2026-07-02,ST002,C000115,P00070,1,3157.17,20,WALLET,2026-07-02T11:48:00
S000002561,2026-07-02,ST016,C000487,P00048,5,1373.11,15,CASH,2026-07-02T20:30:00
S000002562,2026-07-02,ST028,C000623,P00079,2,2621.56,0,UPI,2026-07-02T20:04:00
S000002563,2026-07-02,ST009,C001721,P00008,3,2246.38,10,WALLET,2026-07-02T09:38:00
S000002564,2026-07-02,ST014,C000355,P00094,2,626.2,10,CARD,2026-07-02T16:28:00
S000002565,2026-07-02,ST028,C001610,P00275,2,2747.08,10,CASH,2026-07-02T20:11:00
S000002566,2026-07-02,ST017,C001031,P00243,3,1480.6,0,WALLET,2026-07-02T20:58:00
S000002567,2026-07-02,ST027,C001087,P00198,3,4726.32,10,UPI,2026-07-02T16:54:00
S000002568,2026-07-02,ST027,C000744,P00078,1,920.47,20,CASH,2026-07-02T18:13:00
S000002569,2026-07-02,ST029,C000704,P00255,3,6862.0,5,WALLET,2026-07-02T15:09:00
S000002570,2026-07-02,ST029,C001078,P00186,3,6045.03,10,WALLET,2026-07-02T12:00:00
S000002571,2026-07-02,ST002,C001605,P00174,5,1777.27,20,CASH,2026-07-02T13:50:00
S000002572,2026-07-02,ST007,C000626,P00282,1,1175.29,5,UPI,2026-07-02T10:23:00
S000002573,2026-07-02,ST006,C000348,P00031,3,2536.83,10,WALLET,2026-07-02T14:45:00
S000002574,2026-07-02,ST005,C001847,P00263,4,953.87,10,CARD,2026-07-02T10:56:00
S000002575,2026-07-02,ST018,C001987,P00076,5,3013.92,15,CARD,2026-07-02T20:44:00
S000002576,2026-07-02,ST028,C001647,P00145,3,658.45,15,UPI,2026-07-02T11:15:00
S000002577,2026-07-02,ST029,C001452,P00275,3,2747.08,5,UPI,2026-07-02T10:47:00
S000002578,2026-07-02,ST009,C000401,P00176,3,4798.49,20,CARD,2026-07-02T09:25:00
S000002579,2026-07-02,ST003,C001816,P00038,4,2716.13,5,CARD,2026-07-02T09:35:00
S000002580,2026-07-02,ST015,C000013,P00283,5,249.34,20,UPI,2026-07-02T12:36:00
S000002581,2026-07-02,ST025,C000696,P00084,2,613.84,10,WALLET,2026-07-02T17:01:00
S000002582,2026-07-02,ST030,C000576,P00152,5,2372.6,0,UPI,2026-07-02T15:36:00
S000002583,2026-07-02,ST001,C000391,P00127,1,5877.69,15,CASH,2026-07-02T11:37:00
S000002584,2026-07-02,ST010,C001821,P00288,3,6360.96,15,CARD,2026-07-02T16:10:00
S000002585,2026-07-02,ST015,C001758,P00099,2,2294.61,0,CASH,2026-07-02T12:35:00
S000002586,2026-07-02,ST015,C001141,P00136,2,4327.44,15,CARD,2026-07-02T15:55:00
S000002587,2026-07-02,ST021,C000922,P00022,4,612.66,15,WALLET,2026-07-02T17:05:00
S000002588,2026-07-02,ST013,C001293,P00109,2,625.95,0,CARD,2026-07-02T12:07:00
S000002589,2026-07-02,ST022,C001675,P00108,5,4848.32,20,WALLET,2026-07-02T14:32:00
S000002590,2026-07-02,ST027,C000976,P00066,3,4986.12,15,CARD,2026-07-02T12:55:00
S000002591,2026-07-02,ST022,C001166,P00134,3,4548.33,0,WALLET,2026-07-02T21:57:00
S000002592,2026-07-02,ST021,C000960,P00295,4,3210.29,5,CASH,2026-07-02T20:30:00
S000002593,2026-07-02,ST025,C000187,P00203,2,3584.06,5,UPI,2026-07-02T19:42:00
S000002594,2026-07-02,ST022,C000343,P00072,4,1770.06,20,UPI,2026-07-02T09:19:00
S000002595,2026-07-02,ST012,C001260,P00230,1,1946.09,0,UPI,2026-07-02T14:30:00
S000002596,2026-07-02,ST016,C001599,P00297,4,5851.21,20,CASH,2026-07-02T09:07:00
S000002597,2026-07-02,ST005,C001933,P00068,3,467.65,15,UPI,2026-07-02T13:55:00
S000002598,2026-07-02,ST003,C000325,P00216,1,4613.78,0,CARD,2026-07-02T10:18:00
S000002599,2026-07-02,ST012,C000775,P00206,1,2981.65,10,CASH,2026-07-02T13:35:00
S000002600,2026-07-02,ST024,C001136,P00195,5,5072.66,10,CARD,2026-07-02T17:40:00
S000002601,2026-07-02,ST017,C001418,P00021,1,3586.35,20,CARD,2026-07-02T17:21:00
S000002602,2026-07-02,ST005,C001836,P00202,1,1233.8,0,CASH,2026-07-02T18:37:00
S000002603,2026-07-02,ST019,C001578,P00223,4,4775.33,0,UPI,2026-07-02T11:49:00
S000002604,2026-07-02,ST026,C000523,P00062,1,1628.11,0,WALLET,2026-07-02T18:49:00
S000002605,2026-07-02,ST030,C001036,P00038,3,2716.13,0,WALLET,2026-07-02T12:47:00
S000002606,2026-07-02,ST014,C001735,P00179,2,2538.55,10,CASH,2026-07-02T12:31:00
S000002607,2026-07-02,ST020,C000358,P00163,3,468.27,0,CASH,2026-07-02T16:22:00
S000002608,2026-07-02,ST020,C000185,P00028,1,6044.05,10,CARD,2026-07-02T09:33:00
S000002609,2026-07-02,ST008,C000315,P00043,5,4791.73,0,UPI,2026-07-02T14:47:00
S000002610,2026-07-02,ST013,C001077,P00216,5,4613.78,0,CASH,2026-07-02T17:34:00
S000002611,2026-07-02,ST013,C001694,P00165,4,6047.23,5,UPI,2026-07-02T11:00:00
S000002612,2026-07-02,ST012,C001532,P00072,4,1770.06,0,UPI,2026-07-02T14:44:00
S000002613,2026-07-02,ST009,C000095,P00114,1,5146.05,15,WALLET,2026-07-02T17:40:00
S000002614,2026-07-02,ST015,C001021,P00004,5,3427.15,0,CARD,2026-07-02T17:45:00
S000002615,2026-07-02,ST007,C000484,P00095,3,1434.25,0,WALLET,2026-07-02T14:03:00
S000002616,2026-07-02,ST024,C000734,P00183,5,5047.63,0,WALLET,2026-07-02T09:43:00
S000002617,2026-07-02,ST003,C001626,P00060,4,1979.3,0,WALLET,2026-07-02T11:09:00
S000002618,2026-07-02,ST029,C000604,P00209,4,741.96,0,UPI,2026-07-02T17:34:00
S000002619,2026-07-02,ST011,C000374,P00175,1,3005.88,0,CASH,2026-07-02T10:58:00
S000002620,2026-07-02,ST029,C001758,P00021,4,3586.35,0,CASH,2026-07-02T09:45:00
S000002621,2026-07-02,ST009,C000451,P00243,5,1480.6,15,CARD,2026-07-02T09:08:00
S000002622,2026-07-02,ST013,C001961,P00218,2,6327.36,20,CASH,2026-07-02T20:05:00
S000002623,2026-07-02,ST018,C000067,P00207,3,4058.06,15,UPI,2026-07-02T21:43:00
S000002624,2026-07-02,ST005,C001742,P00278,3,168.06,5,WALLET,2026-07-02T14:09:00
S000002625,2026-07-02,ST008,C000373,P00137,2,3547.49,0,UPI,2026-07-02T18:16:00
S000002626,2026-07-02,ST002,C001713,P00022,1,612.66,20,WALLET,2026-07-02T13:38:00
S000002627,2026-07-02,ST023,C001913,P00148,3,2110.61,0,WALLET,2026-07-02T18:19:00
S000002628,2026-07-02,ST014,C001150,P00003,4,3003.89,0,WALLET,2026-07-02T13:53:00
S000002629,2026-07-02,ST023,C000118,P00255,3,6862.0,10,CASH,2026-07-02T20:05:00
S000002630,2026-07-02,ST013,C000921,P00268,3,2715.47,15,CARD,2026-07-02T18:00:00
S000002631,2026-07-02,ST007,C000285,P00160,5,999.14,0,CARD,2026-07-02T09:27:00
S000002632,2026-07-02,ST016,C001863,P00082,1,4946.95,10,CASH,2026-07-02T15:58:00
S000002633,2026-07-02,ST004,C000842,P00219,2,1436.1,15,CASH,2026-07-02T18:12:00
S000002634,2026-07-02,ST011,C000851,P00260,3,2770.77,15,UPI,2026-07-02T17:56:00
S000002635,2026-07-02,ST025,C000114,P00192,2,2575.15,10,CASH,2026-07-02T18:34:00
S000002636,2026-07-02,ST015,C000033,P00098,1,3875.14,15,UPI,2026-07-02T11:32:00
S000002637,2026-07-02,ST020,C000416,P00172,5,521.64,0,CARD,2026-07-02T20:07:00
S000002638,2026-07-02,ST020,C000674,P00169,2,1922.69,10,WALLET,2026-07-02T15:05:00
S000002639,2026-07-02,ST018,C001162,P00203,4,3584.06,10,CARD,2026-07-02T12:34:00
S000002640,2026-07-02,ST002,C001681,P00156,2,4725.8,0,WALLET,2026-07-02T16:55:00
S000002641,2026-07-02,ST025,C001625,P00096,3,3350.3,0,UPI,2026-07-02T17:03:00
S000002642,2026-07-02,ST024,C001149,P00149,2,2035.9,20,UPI,2026-07-02T13:53:00
S000002643,2026-07-02,ST029,C001293,P00250,5,1596.89,0,UPI,2026-07-02T12:07:00
S000002644,2026-07-02,ST001,C000271,P00234,5,5373.1,15,CARD,2026-07-02T09:34:00
S000002645,2026-07-02,ST030,C001747,P00074,3,2067.54,0,UPI,2026-07-02T21:58:00
S000002646,2026-07-02,ST018,C001370,P00194,3,232.7,15,WALLET,2026-07-02T11:54:00
S000002647,2026-07-02,ST027,C001411,P00154,3,1523.35,10,CARD,2026-07-02T13:37:00
S000002648,2026-07-02,ST007,C001386,P00020,5,1647.39,15,WALLET,2026-07-02T14:54:00
S000002649,2026-07-02,ST004,C000245,P00172,2,521.64,10,UPI,2026-07-02T10:42:00
S000002650,2026-07-02,ST013,C000469,P00095,1,1434.25,10,WALLET,2026-07-02T15:54:00
S000002651,2026-07-02,ST001,C001543,P00051,3,4155.89,10,UPI,2026-07-02T19:34:00
S000002652,2026-07-02,ST025,C001494,P00070,3,3157.17,10,CASH,2026-07-02T11:12:00
S000002653,2026-07-02,ST021,C001640,P00203,1,3584.06,0,UPI,2026-07-02T12:03:00
S000002654,2026-07-02,ST004,C000061,P00111,2,4201.27,10,CARD,2026-07-02T18:25:00
S000002655,2026-07-02,ST013,C001262,P00040,4,6037.12,20,WALLET,2026-07-02T15:04:00
S000002656,2026-07-02,ST006,C000718,P00291,5,4480.95,5,CASH,2026-07-02T21:59:00
S000002657,2026-07-02,ST021,C000162,P00296,2,636.22,5,CASH,2026-07-02T15:28:00
S000002658,2026-07-02,ST017,C000025,P00177,3,3215.02,10,CARD,2026-07-02T14:48:00
S000002659,2026-07-02,ST013,C001248,P00031,2,2536.83,0,CARD,2026-07-02T17:46:00
S000002660,2026-07-02,ST025,C001908,P00223,4,4775.33,0,CASH,2026-07-02T13:01:00
S000002661,2026-07-02,ST018,C000737,P00078,1,920.47,5,WALLET,2026-07-02T14:23:00
S000002662,2026-07-02,ST012,C000875,P00193,1,1388.57,0,WALLET,2026-07-02T14:29:00
S000002663,2026-07-02,ST016,C001146,P00259,4,1834.48,5,WALLET,2026-07-02T21:35:00
S000002664,2026-07-02,ST015,C000262,P00117,5,2380.4,0,UPI,2026-07-02T17:11:00
S000002665,2026-07-02,ST021,C001450,P00253,2,3265.89,15,WALLET,2026-07-02T16:59:00
S000002666,2026-07-02,ST027,C000340,P00227,3,3104.58,0,WALLET,2026-07-02T10:16:00
S000002667,2026-07-02,ST027,C000748,P00122,4,2732.69,5,WALLET,2026-07-02T13:52:00
S000002668,2026-07-02,ST014,C000665,P00051,2,4155.89,10,CARD,2026-07-02T17:14:00
S000002669,2026-07-02,ST001,C000884,P00097,1,4834.74,20,CASH,2026-07-02T10:58:00
S000002670,2026-07-02,ST022,C000762,P00055,3,771.83,10,CARD,2026-07-02T09:38:00
S000002671,2026-07-02,ST011,C001911,P00287,4,6229.97,0,WALLET,2026-07-02T17:48:00
S000002672,2026-07-02,ST021,C000493,P00153,5,5637.81,0,CARD,2026-07-02T09:18:00
S000002673,2026-07-02,ST011,C001990,P00117,4,2380.4,10,CASH,2026-07-02T11:23:00
S000002674,2026-07-02,ST021,C000189,P00058,4,784.71,0,CASH,2026-07-02T17:48:00
S000002675,2026-07-02,ST013,C000508,P00257,3,5225.57,20,CARD,2026-07-02T21:48:00
S000002676,2026-07-02,ST004,C001203,P00028,1,6044.05,15,UPI,2026-07-02T21:43:00
S000002677,2026-07-02,ST016,C001928,P00234,1,5373.1,15,CASH,2026-07-02T18:20:00
S000002678,2026-07-02,ST009,C001804,P00167,1,5432.25,15,CASH,2026-07-02T13:50:00
S000002679,2026-07-02,ST026,C001284,P00032,4,1508.29,10,WALLET,2026-07-02T19:14:00
S000002680,2026-07-02,ST021,C001073,P00016,5,339.04,5,CASH,2026-07-02T16:48:00
S000002681,2026-07-02,ST028,C001630,P00152,1,2372.6,20,CASH,2026-07-02T10:55:00
S000002682,2026-07-02,ST003,C000056,P00080,1,1730.23,0,UPI,2026-07-02T14:29:00
S000002683,2026-07-02,ST026,C001209,P00185,4,6551.92,0,WALLET,2026-07-02T09:36:00
S000002684,2026-07-02,ST022,C000567,P00072,1,1770.06,10,UPI,2026-07-02T21:18:00
S000002685,2026-07-02,ST019,C001299,P00027,2,4206.07,10,CARD,2026-07-02T14:50:00
S000002686,2026-07-02,ST022,C000948,P00185,1,6551.92,5,CARD,2026-07-02T20:23:00
S000002687,2026-07-02,ST002,C001365,P00223,4,4775.33,20,UPI,2026-07-02T15:09:00
S000002688,2026-07-02,ST019,C000171,P00017,3,517.85,20,UPI,2026-07-02T13:39:00
S000002689,2026-07-02,ST001,C000553,P00246,5,2469.19,10,WALLET,2026-07-02T13:51:00
S000002690,2026-07-02,ST015,C001258,P00094,1,626.2,0,UPI,2026-07-02T09:41:00
S000002691,2026-07-02,ST015,C000892,P00162,5,1702.89,0,WALLET,2026-07-02T20:43:00
S000002692,2026-07-02,ST011,C000838,P00253,5,3265.89,10,UPI,2026-07-02T15:26:00
S000002693,2026-07-02,ST024,C001980,P00198,4,4726.32,5,WALLET,2026-07-02T18:24:00
S000002694,2026-07-02,ST014,C000827,P00090,2,100.91,5,UPI,2026-07-02T16:05:00
S000002695,2026-07-02,ST012,C000918,P00237,3,1487.56,10,WALLET,2026-07-02T20:11:00
S000002696,2026-07-02,ST004,C000978,P00209,2,741.96,5,CARD,2026-07-02T18:52:00
S000002697,2026-07-02,ST029,C001889,P00278,3,168.06,10,UPI,2026-07-02T17:19:00
S000002698,2026-07-02,ST030,C000900,P00186,2,6045.03,0,UPI,2026-07-02T12:45:00
S000002699,2026-07-02,ST021,C001743,P00176,5,4798.49,15,CASH,2026-07-02T11:57:00
S000002700,2026-07-02,ST002,C000829,P00218,4,6327.36,0,WALLET,2026-07-02T17:37:00
S000002701,2026-07-02,ST007,C001332,P00173,4,2699.76,20,CASH,2026-07-02T14:05:00
S000002702,2026-07-02,ST028,C000012,P00251,2,6496.7,0,UPI,2026-07-02T11:59:00
S000002703,2026-07-02,ST008,C001218,P00207,2,4058.06,10,UPI,2026-07-02T16:14:00
S000002704,2026-07-02,ST013,C001929,P00173,3,2699.76,15,CARD,2026-07-02T20:11:00
S000002705,2026-07-02,ST003,C000914,P00024,1,5227.35,10,WALLET,2026-07-02T11:49:00
S000002706,2026-07-02,ST002,C001811,P00139,4,1419.92,5,CASH,2026-07-02T15:00:00
S000002707,2026-07-02,ST021,C001391,P00209,5,741.96,20,CASH,2026-07-02T19:12:00
S000002708,2026-07-02,ST024,C000687,P00263,3,953.87,15,WALLET,2026-07-02T13:31:00
S000002709,2026-07-02,ST003,C000470,P00052,1,2498.75,20,UPI,2026-07-02T19:15:00
S000002710,2026-07-02,ST005,C000698,P00183,1,5047.63,15,CARD,2026-07-02T12:23:00
S000002711,2026-07-02,ST028,C001264,P00271,5,4004.88,10,WALLET,2026-07-02T21:42:00
S000002712,2026-07-02,ST009,C001454,P00061,3,4815.03,10,UPI,2026-07-02T15:45:00
S000002713,2026-07-02,ST030,C000577,P00265,4,404.48,0,CARD,2026-07-02T20:34:00
S000002714,2026-07-02,ST014,C000183,P00212,2,1378.24,20,CASH,2026-07-02T14:55:00
S000002715,2026-07-02,ST004,C001560,P00186,2,6045.03,5,CARD,2026-07-02T11:21:00
S000002716,2026-07-02,ST015,C001690,P00134,2,4548.33,0,CASH,2026-07-02T21:50:00
S000002717,2026-07-02,ST021,C000860,P00215,4,6157.31,0,CARD,2026-07-02T15:25:00
S000002718,2026-07-02,ST020,C001799,P00292,4,594.48,5,CARD,2026-07-02T18:30:00
S000002719,2026-07-02,ST012,C000784,P00074,2,2067.54,5,CASH,2026-07-02T14:25:00
S000002720,2026-07-02,ST004,C000860,P00134,3,4548.33,10,CASH,2026-07-02T13:38:00
S000002721,2026-07-02,ST025,C001989,P00050,1,3846.85,0,CARD,2026-07-02T15:57:00
S000002722,2026-07-02,ST015,C001040,P00031,1,2536.83,0,CASH,2026-07-02T18:41:00
S000002723,2026-07-02,ST016,C000995,P00056,3,1251.94,0,CARD,2026-07-02T19:09:00
S000002724,2026-07-02,ST020,C001375,P00093,1,3198.32,20,UPI,2026-07-02T10:09:00
S000002725,2026-07-02,ST021,C001730,P00217,1,4728.79,5,CARD,2026-07-02T19:22:00
S000002726,2026-07-02,ST011,C001505,P00045,1,6722.43,20,CASH,2026-07-02T18:14:00
S000002727,2026-07-02,ST002,C001029,P00107,1,6548.63,20,CARD,2026-07-02T18:24:00
S000002728,2026-07-02,ST020,C000486,P00032,5,1508.29,0,WALLET,2026-07-02T13:44:00
S000002729,2026-07-02,ST002,C001970,P00297,4,5851.21,20,CASH,2026-07-02T15:04:00
S000002730,2026-07-02,ST020,C001321,P00255,4,6862.0,5,WALLET,2026-07-02T10:32:00
S000002731,2026-07-02,ST001,C001756,P00255,2,6862.0,5,UPI,2026-07-02T17:44:00
S000002732,2026-07-02,ST017,C001126,P00212,5,1378.24,20,CARD,2026-07-02T15:19:00
S000002733,2026-07-02,ST018,C000364,P00224,1,5038.87,0,CARD,2026-07-02T16:22:00
S000002734,2026-07-02,ST017,C000527,P00298,2,5801.55,20,CARD,2026-07-02T16:35:00
S000002735,2026-07-02,ST015,C001558,P00249,1,5269.8,10,UPI,2026-07-02T11:35:00
S000002736,2026-07-02,ST001,C000989,P00125,4,2512.74,0,CASH,2026-07-02T17:33:00
S000002737,2026-07-02,ST015,C000121,P00120,4,418.4,0,UPI,2026-07-02T12:25:00
S000002738,2026-07-02,ST022,C001740,P00274,3,1734.59,0,CARD,2026-07-02T17:56:00
S000002739,2026-07-02,ST014,C001811,P00252,1,2446.12,0,CASH,2026-07-02T17:34:00
S000002740,2026-07-02,ST017,C001875,P00115,2,5890.4,0,CASH,2026-07-02T19:07:00
S000002741,2026-07-02,ST005,C001761,P00294,2,1157.16,5,WALLET,2026-07-02T12:22:00
S000002742,2026-07-02,ST011,C000504,P00225,1,2291.71,15,UPI,2026-07-02T21:56:00
S000002743,2026-07-02,ST021,C001020,P00099,4,2294.61,5,WALLET,2026-07-02T12:11:00
S000002744,2026-07-02,ST002,C001658,P00107,2,6548.63,15,WALLET,2026-07-02T18:27:00
S000002745,2026-07-02,ST007,C001269,P00271,3,4004.88,0,CASH,2026-07-02T19:50:00
S000002746,2026-07-02,ST028,C001312,P00100,2,2883.61,15,UPI,2026-07-02T15:03:00
S000002747,2026-07-02,ST018,C000338,P00247,1,764.96,20,WALLET,2026-07-02T16:50:00
S000002748,2026-07-02,ST024,C001911,P00136,4,4327.44,0,WALLET,2026-07-02T10:14:00
S000002749,2026-07-02,ST002,C000351,P00155,3,1364.08,0,CARD,2026-07-02T20:00:00
S000002750,2026-07-02,ST024,C000506,P00156,3,4725.8,0,WALLET,2026-07-02T15:14:00
S000002751,2026-07-02,ST005,C000781,P00113,1,1486.32,0,UPI,2026-07-02T14:58:00
S000002752,2026-07-02,ST007,C001005,P00025,1,654.83,0,UPI,2026-07-02T09:03:00
S000002753,2026-07-02,ST004,C001447,P00287,3,6229.97,0,CARD,2026-07-02T19:25:00
S000002754,2026-07-02,ST008,C000965,P00131,1,1446.43,10,UPI,2026-07-02T19:44:00
S000002755,2026-07-02,ST028,C001934,P00248,5,3790.41,5,CARD,2026-07-02T17:23:00
S000002756,2026-07-02,ST020,C001718,P00296,2,636.22,10,WALLET,2026-07-02T17:03:00
S000002757,2026-07-02,ST025,C000889,P00286,3,989.05,0,UPI,2026-07-02T17:01:00
S000002758,2026-07-02,ST018,C000482,P00082,5,4946.95,0,CASH,2026-07-02T11:20:00
S000002759,2026-07-02,ST020,C000683,P00162,3,1702.89,20,UPI,2026-07-02T21:00:00
S000002760,2026-07-02,ST016,C000873,P00152,1,2372.6,20,UPI,2026-07-02T13:16:00
S000002761,2026-07-02,ST013,C000087,P00113,5,1486.32,20,UPI,2026-07-02T19:44:00
S000002762,2026-07-02,ST008,C001423,P00088,1,5397.89,0,UPI,2026-07-02T09:31:00
S000002763,2026-07-02,ST013,C000415,P00033,1,1757.5,0,CASH,2026-07-02T12:11:00
S000002764,2026-07-02,ST010,C000376,P00085,4,1739.49,15,UPI,2026-07-02T15:02:00
S000002765,2026-07-02,ST028,C000382,P00092,2,579.88,5,UPI,2026-07-02T14:51:00
S000002766,2026-07-02,ST007,C001460,P00205,3,2886.28,20,CARD,2026-07-02T19:41:00
S000002767,2026-07-02,ST020,C000197,P00192,5,2575.15,10,CASH,2026-07-02T15:22:00
S000002768,2026-07-02,ST016,C000578,P00295,1,3210.29,10,CARD,2026-07-02T21:55:00
S000002769,2026-07-02,ST006,C000606,P00132,5,1619.49,0,CARD,2026-07-02T12:24:00
S000002770,2026-07-02,ST030,C000448,P00072,5,1770.06,0,CASH,2026-07-02T14:10:00
S000002771,2026-07-02,ST016,C000990,P00285,1,5556.19,20,CARD,2026-07-02T21:31:00
S000002772,2026-07-02,ST022,C000597,P00045,2,6722.43,10,WALLET,2026-07-02T21:28:00
S000002773,2026-07-02,ST017,C001563,P00029,4,2357.94,10,UPI,2026-07-02T10:22:00
S000002774,2026-07-02,ST019,C001169,P00041,1,919.91,20,UPI,2026-07-02T15:48:00
S000002775,2026-07-02,ST018,C001388,P00105,4,848.58,0,UPI,2026-07-02T10:41:00
S000002776,2026-07-02,ST003,C000725,P00037,5,3756.74,5,WALLET,2026-07-02T13:05:00
S000002777,2026-07-02,ST014,C001078,P00296,2,636.22,5,UPI,2026-07-02T11:39:00
S000002778,2026-07-02,ST023,C001861,P00224,5,5038.87,0,CARD,2026-07-02T13:01:00
S000002779,2026-07-02,ST013,C001868,P00288,1,6360.96,0,WALLET,2026-07-02T20:07:00
