sale_id,business_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,event_ts
S000000035,2026-07-01,ST017,C001139,P00210,3,5367.59,15,UPI,2026-07-01T17:24:00
S000000036,2026-07-01,ST002,C001986,P00086,2,121.55,0,UPI,2026-07-01T17:21:00
S000000037,2026-07-01,ST008,C000675,P00297,5,5851.21,5,UPI,2026-07-01T11:07:00
S000000038,2026-07-01,ST022,C000325,P00269,3,3914.25,15,CARD,2026-07-01T16:58:00
S000000039,2026-07-01,ST015,C001825,P00203,5,3584.06,10,CARD,2026-07-01T19:31:00
S000000040,2026-07-01,ST015,C000163,P00233,5,3249.99,0,UPI,2026-07-01T17:14:00
S000000041,2026-07-01,ST004,C000997,P00058,4,784.71,15,WALLET,2026-07-01T14:27:00
S000000042,2026-07-01,ST030,C001316,P00081,5,6867.69,20,CASH,2026-07-01T21:07:00
S000000043,2026-07-01,ST010,C001160,P00095,5,1434.25,0,CASH,2026-07-01T18:10:00
S000000044,2026-07-01,ST026,C001726,P00258,4,3735.08,10,CASH,2026-07-01T21:00:00
S000000045,2026-07-01,ST026,C001336,P00165,1,6047.23,10,CARD,2026-07-01T09:02:00
S000000046,2026-07-01,ST024,C001788,P00007,1,840.17,0,WALLET,2026-07-01T12:14:00
S000000047,2026-07-01,ST014,C001747,P00291,2,4480.95,0,CARD,2026-07-01T13:36:00
S000000048,2026-07-01,ST021,C000678,P00006,4,396.89,15,CARD,2026-07-01T21:39:00
S000000049,2026-07-01,ST012,C001063,P00255,4,6862.0,15,CASH,2026-07-01T12:14:00
S000000050,2026-07-01,ST019,C001658,P00105,4,848.58,10,WALLET,2026-07-01T18:10:00
S000000051,2026-07-01,ST019,C001452,P00196,1,1649.77,0,CARD,2026-07-01T14:24:00
S000000052,2026-07-01,ST005,C000494,P00193,4,1388.57,10,UPI,2026-07-01T10:58:00
S000000053,2026-07-01,ST024,C000274,P00090,1,100.91,0,UPI,2026-07-01T09:59:00
S000000054,2026-07-01,ST024,C001347,P00031,4,2536.83,15,CASH,2026-07-01T16:11:00
S000000055,2026-07-01,ST027,C001776,P00138,5,2972.55,5,CASH,2026-07-01T17:53:00
S000000056,2026-07-01,ST028,C001438,P00148,3,2110.61,0,WALLET,2026-07-01T17:35:00
S000000057,2026-07-01,ST013,C000874,P00201,1,2651.68,20,WALLET,2026-07-01T20:42:00
S000000058,2026-07-01,ST006,C000662,P00119,4,123.74,0,WALLET,2026-07-01T13:35:00
S000000059,2026-07-01,ST021,C000290,P00229,1,399.54,5,UPI,2026-07-01T10:14:00
S000000060,2026-07-01,ST006,C000517,P00009,5,3929.9,15,WALLET,2026-07-01T10:48:00
S000000061,2026-07-01,ST025,C001747,P00272,4,6593.88,10,UPI,2026-07-01T11:17:00
S000000062,2026-07-01,ST012,C000828,P00204,5,660.34,5,UPI,2026-07-01T17:24:00
S000000063,2026-07-01,ST008,C001156,P00276,1,5483.9,5,CASH,2026-07-01T16:29:00
S000000064,2026-07-01,ST003,C001079,P00003,5,3003.89,0,CASH,2026-07-01T21:59:00
S000000065,2026-07-01,ST026,C001708,P00249,3,5269.8,0,CARD,2026-07-01T21:36:00
S000000066,2026-07-01,ST013,C001833,P00061,2,4815.03,15,WALLET,2026-07-01T21:41:00
S000000067,2026-07-01,ST021,C001417,P00153,1,5637.81,20,WALLET,2026-07-01T16:29:00
S000000068,2026-07-01,ST017,C000253,P00130,3,3009.18,0,UPI,2026-07-01T11:30:00
S000000069,2026-07-01,ST029,C000601,P00027,1,4206.07,15,CASH,2026-07-01T21:27:00
S000000070,2026-07-01,ST027,C000275,P00146,5,1384.51,0,CARD,2026-07-01T19:15:00
S000000071,2026-07-01,ST023,C000226,P00037,3,3756.74,0,WALLET,2026-07-01T14:54:00
S000000072,2026-07-01,ST017,C001842,P00240,2,2007.19,15,UPI,2026-07-01T13:54:00
S000000073,2026-07-01,ST021,C000481,P00192,4,2575.15,0,CASH,2026-07-01T16:25:00
S000000074,2026-07-01,ST030,C000259,P00010,4,4235.75,15,CARD,2026-07-01T10:26:00
S000000075,2026-07-01,ST002,C001763,P00275,5,2747.08,15,UPI,2026-07-01T15:30:00
S000000076,2026-07-01,ST022,C000293,P00287,4,6229.97,15,CASH,2026-07-01T10:15:00
S000000077,2026-07-01,ST017,C000051,P00222,3,6250.21,15,CARD,2026-07-01T12:02:00
S000000078,2026-07-01,ST017,C000146,P00071,3,686.58,0,CARD,2026-07-01T10:41:00
S000000079,2026-07-01,ST014,C000421,P00015,2,5720.57,15,CARD,2026-07-01T19:15:00
S000000080,2026-07-01,ST006,C001973,P00190,1,1237.33,10,CARD,2026-07-01T12:39:00
S000000081,2026-07-01,ST024,C000752,P00084,3,613.84,0,UPI,2026-07-01T13:10:00
S000000082,2026-07-01,ST017,C000272,P00088,4,5397.89,15,CARD,2026-07-01T09:58:00
S000000083,2026-07-01,ST026,C000389,P00198,2,4726.32,0,UPI,2026-07-01T20:34:00
S000000084,2026-07-01,ST016,C000488,P00024,5,5227.35,5,UPI,2026-07-01T19:08:00
S000000085,2026-07-01,ST018,C001329,P00298,2,5801.55,15,CARD,2026-07-01T18:29:00
S000000086,2026-07-01,ST030,C001970,P00293,1,721.58,0,WALLET,2026-07-01T20:16:00
S000000087,2026-07-01,ST023,C001603,P00142,4,3233.77,15,UPI,2026-07-01T13:59:00
S000000088,2026-07-01,ST015,C001042,P00244,2,2707.73,0,WALLET,2026-07-01T12:18:00
S000000089,2026-07-01,ST027,C000486,P00246,1,2469.19,0,CARD,2026-07-01T15:57:00
S000000090,2026-07-01,ST015,C001369,P00070,3,3157.17,0,CASH,2026-07-01T20:46:00
S000000091,2026-07-01,ST029,C000668,P00107,5,6548.63,0,CARD,2026-07-01T21:53:00
S000000092,2026-07-01,ST007,C000081,P00196,1,1649.77,0,CASH,2026-07-01T13:54:00
S000000093,2026-07-01,ST015,C000221,P00014,4,1135.01,0,CASH,2026-07-01T12:35:00
S000000094,2026-07-01,ST029,C000582,P00009,5,3929.9,5,UPI,2026-07-01T13:27:00
S000000095,2026-07-01,ST002,C000775,P00178,4,2346.37,5,CASH,2026-07-01T09:46:00
S000000096,2026-07-01,ST030,C001154,P00030,2,2623.49,15,CASH,2026-07-01T09:50:00
S000000097,2026-07-01,ST015,C001967,P00169,4,1922.69,15,WALLET,2026-07-01T18:47:00
S000000098,2026-07-01,ST012,C000132,P00111,2,4201.27,5,CASH,2026-07-01T13:33:00
S000000099,2026-07-01,ST016,C000007,P00128,2,4758.01,0,CASH,2026-07-01T20:34:00
S000000100,2026-07-01,ST008,C000399,P00273,3,4240.59,20,CASH,2026-07-01T16:59:00
S000000101,2026-07-01,ST010,C001149,P00289,4,1538.37,15,WALLET,2026-07-01T12:02:00
S000000102,2026-07-01,ST027,C001097,P00132,2,1619.49,0,WALLET,2026-07-01T16:05:00
S000000103,2026-07-01,ST003,C000650,P00114,5,5146.05,0,WALLET,2026-07-01T10:45:00
S000000104,2026-07-01,ST007,C001960,P00259,3,1834.48,10,CARD,2026-07-01T21:20:00
S000000105,2026-07-01,ST007,C000041,P00166,1,5464.18,10,WALLET,2026-07-01T16:54:00
S000000106,2026-07-01,ST013,C000381,P00007,3,840.17,5,UPI,2026-07-01T17:30:00
S000000107,2026-07-01,ST026,C001110,P00128,3,4758.01,20,CASH,2026-07-01T11:28:00
S000000108,2026-07-01,ST005,C000503,P00186,1,6045.03,10,CARD,2026-07-01T17:45:00
S000000109,2026-07-01,ST003,C000252,P00093,2,3198.32,0,CASH,2026-07-01T13:04:00
S000000110,2026-07-01,ST011,C001003,P00291,2,4480.95,0,CARD,2026-07-01T10:08:00
S000000111,2026-07-01,ST002,C000664,P00047,1,5684.89,10,CARD,2026-07-01T14:10:00
S000000112,2026-07-01,ST011,C000355,P00292,2,594.48,0,CARD,2026-07-01T09:35:00
S000000113,2026-07-01,ST003,C001366,P00223,1,4775.33,10,WALLET,2026-07-01T10:22:00
S000000114,2026-07-01,ST011,C000978,P00013,5,4596.29,20,UPI,2026-07-01T16:16:00
S000000115,2026-07-01,ST018,C000292,P00057,2,1850.58,10,WALLET,2026-07-01T14:46:00
S000000116,2026-07-01,ST009,C000439,P00295,1,3210.29,0,CASH,2026-07-01T21:42:00
S000000117,2026-07-01,ST018,C000929,P00071,5,686.58,10,CARD,2026-07-01T11:01:00
S000000118,2026-07-01,ST001,C000943,P00049,5,2267.29,5,CASH,2026-07-01T09:35:00
S000000119,2026-07-01,ST007,C000295,P00089,3,541.48,5,CASH,2026-07-01T17:58:00
S000000120,2026-07-01,ST004,C001016,P00184,5,5148.09,0,CASH,2026-07-01T10:16:00
S000000121,2026-07-01,ST021,C001875,P00089,2,541.48,5,UPI,2026-07-01T16:36:00
S000000122,2026-07-01,ST010,C000318,P00144,1,1127.56,15,CARD,2026-07-01T14:28:00
S000000123,2026-07-01,ST008,C001169,P00006,2,396.89,15,CASH,2026-07-01T13:42:00
S000000124,2026-07-01,ST024,C000796,P00061,5,4815.03,0,CARD,2026-07-01T18:23:00
S000000125,2026-07-01,ST021,C000415,P00188,4,5887.03,5,CARD,2026-07-01T18:08:00
S000000126,2026-07-01,ST025,C001491,P00289,1,1538.37,20,UPI,2026-07-01T09:04:00
S000000127,2026-07-01,ST020,C000019,P00260,1,2770.77,5,CASH,2026-07-01T09:20:00
S000000128,2026-07-01,ST006,C001119,P00161,3,3686.71,20,UPI,2026-07-01T13:23:00
S000000129,2026-07-01,ST006,C000986,P00285,3,5556.19,20,WALLET,2026-07-01T14:25:00
S000000130,2026-07-01,ST016,C000034,P00006,4,396.89,10,CARD,2026-07-01T09:05:00
S000000131,2026-07-01,ST007,C000464,P00019,4,723.62,15,WALLET,2026-07-01T19:09:00
S000000132,2026-07-01,ST030,C001213,P00296,2,636.22,5,WALLET,2026-07-01T13:55:00
S000000133,2026-07-01,ST005,C001429,P00007,5,840.17,20,CARD,2026-07-01T19:20:00
S000000134,2026-07-01,ST029,C001776,P00126,3,416.89,0,WALLET,2026-07-01T15:05:00
S000000135,2026-07-01,ST012,C000441,P00251,2,6496.7,0,WALLET,2026-07-01T21:31:00
S000000136,2026-07-01,ST004,C000924,P00031,4,2536.83,5,WALLET,2026-07-01T18:36:00
S000000137,2026-07-01,ST002,C000195,P00164,5,1418.87,0,WALLET,2026-07-01T09:15:00
S000000138,2026-07-01,ST015,C000823,P00172,4,521.64,0,WALLET,2026-07-01T15:24:00
S000000139,2026-07-01,ST018,C001238,P00275,5,2747.08,15,UPI,2026-07-01T17:27:00
S000000140,2026-07-01,ST011,C001038,P00041,1,919.91,5,CARD,2026-07-01T21:17:00
S000000141,2026-07-01,ST008,C001960,P00220,2,2245.74,10,CASH,2026-07-01T16:07:00
S000000142,2026-07-01,ST025,C000940,P00270,2,1553.87,15,UPI,2026-07-01T11:33:00
S000000143,2026-07-01,ST011,C001654,P00142,5,3233.77,10,UPI,2026-07-01T10:02:00
S000000144,2026-07-01,ST009,C000111,P00106,5,5602.22,0,WALLET,2026-07-01T09:13:00
S000000145,2026-07-01,ST028,C001582,P00247,2,764.96,10,CASH,2026-07-01T14:36:00
S000000146,2026-07-01,ST003,C001041,P00271,1,4004.88,0,WALLET,2026-07-01T17:29:00
S000000147,2026-07-01,ST005,C001129,P00102,5,2804.89,15,UPI,2026-07-01T18:17:00
S000000148,2026-07-01,ST013,C001526,P00212,3,1378.24,0,CARD,2026-07-01T17:35:00
S000000149,2026-07-01,ST001,C001059,P00112,2,1928.29,15,CARD,2026-07-01T13:52:00
S000000150,2026-07-01,ST012,C001513,P00164,1,1418.87,20,CASH,2026-07-01T14:03:00
S000000151,2026-07-01,ST026,C001322,P00283,5,249.34,20,CASH,2026-07-01T09:36:00
S000000152,2026-07-01,ST025,C000049,P00251,4,6496.7,10,UPI,2026-07-01T16:21:00
S000000153,2026-07-01,ST023,C000010,P00165,5,6047.23,0,CASH,2026-07-01T20:49:00
S000000154,2026-07-01,ST013,C000266,P00126,1,416.89,15,WALLET,2026-07-01T14:06:00
S000000155,2026-07-01,ST026,C001531,P00237,4,1487.56,5,UPI,2026-07-01T10:25:00
S000000156,2026-07-01,ST009,C001992,P00151,2,5125.79,15,CASH,2026-07-01T16:28:00
S000000157,2026-07-01,ST012,C001442,P00156,4,4725.8,20,CASH,2026-07-01T21:59:00
S000000158,2026-07-01,ST017,C000898,P00022,3,612.66,0,UPI,2026-07-01T14:19:00
S000000159,2026-07-01,ST023,C000392,P00100,5,2883.61,15,CASH,2026-07-01T10:01:00
S000000160,2026-07-01,ST011,C001078,P00004,4,3427.15,15,WALLET,2026-07-01T18:02:00
S000000161,2026-07-01,ST004,C001528,P00180,2,3895.86,0,UPI,2026-07-01T18:18:00
S000000162,2026-07-01,ST001,C000386,P00262,3,385.67,0,WALLET,2026-07-01T12:38:00
S000000163,2026-07-01,ST001,C000363,P00269,5,3914.25,20,WALLET,2026-07-01T14:10:00
S000000164,2026-07-01,ST027,C001928,P00010,3,4235.75,0,CARD,2026-07-01T17:53:00
S000000165,2026-07-01,ST015,C000395,P00037,2,3756.74,10,UPI,2026-07-01T19:26:00
S000000166,2026-07-01,ST019,C001596,P00286,5,989.05,15,CARD,2026-07-01T20:43:00
S000000167,2026-07-01,ST028,C000051,P00139,4,1419.92,20,UPI,2026-07-01T21:56:00
S000000168,2026-07-01,ST026,C000209,P00193,4,1388.57,5,WALLET,2026-07-01T20:30:00
S000000169,2026-07-01,ST019,C001178,P00148,4,2110.61,20,WALLET,2026-07-01T15:59:00
S000000170,2026-07-01,ST012,C000592,P00051,5,4155.89,20,WALLET,2026-07-01T13:57:00
S000000171,2026-07-01,ST020,C000308,P00260,4,2770.77,0,UPI,2026-07-01T10:30:00
S000000172,2026-07-01,ST024,C001577,P00083,3,1287.69,10,CASH,2026-07-01T20:43:00
S000000173,2026-07-01,ST027,C000596,P00022,1,612.66,10,UPI,2026-07-01T21:12:00
S000000174,2026-07-01,ST002,C000991,P00083,1,1287.69,0,UPI,2026-07-01T09:33:00
S000000175,2026-07-01,ST004,C000099,P00191,3,4463.98,15,WALLET,2026-07-01T19:55:00
S000000176,2026-07-01,ST027,C000452,P00257,4,5225.57,10,CARD,2026-07-01T16:17:00
S000000177,2026-07-01,ST004,C000087,P00216,4,4613.78,10,UPI,2026-07-01T09:41:00
S000000178,2026-07-01,ST009,C001711,P00211,1,1598.44,20,UPI,2026-07-01T21:11:00
S000000179,2026-07-01,ST009,C000614,P00089,5,541.48,20,UPI,2026-07-01T16:29:00
S000000180,2026-07-01,ST028,C000056,P00112,5,1928.29,0,CASH,2026-07-01T15:19:00
S000000181,2026-07-01,ST012,C001172,P00126,3,416.89,15,CASH,2026-07-01T18:21:00
S000000182,2026-07-01,ST030,C000544,P00065,4,4590.53,15,CARD,2026-07-01T14:41:00
S000000183,2026-07-01,ST003,C000132,P00130,2,3009.18,15,UPI,2026-07-01T19:05:00
S000000184,2026-07-01,ST021,C000039,P00281,2,756.3,0,WALLET,2026-07-01T12:21:00
S000000185,2026-07-01,ST003,C001360,P00191,5,4463.98,5,CARD,2026-07-01T15:06:00
S000000186,2026-07-01,ST014,C001027,P00151,3,5125.79,0,CARD,2026-07-01T18:50:00
S000000187,2026-07-01,ST013,C001468,P00207,5,4058.06,5,UPI,2026-07-01T13:36:00
S000000188,2026-07-01,ST019,C000388,P00152,4,2372.6,5,CASH,2026-07-01T13:48:00
S000000189,2026-07-01,ST011,C000087,P00253,4,3265.89,0,WALLET,2026-07-01T13:32:00
S000000190,2026-07-01,ST001,C001266,P00155,3,1364.08,0,CASH,2026-07-01T10:18:00
S000000191,2026-07-01,ST026,C000113,P00057,1,1850.58,0,UPI,2026-07-01T10:22:00
S000000192,2026-07-01,ST012,C001794,P00061,4,4815.03,0,UPI,2026-07-01T16:28:00
S000000193,2026-07-01,ST009,C001983,P00143,5,575.49,0,UPI,2026-07-01T14:27:00
S000000194,2026-07-01,ST026,C001891,P00242,5,3836.4,15,WALLET,2026-07-01T09:04:00
S000000195,2026-07-01,ST009,C000120,P00250,4,1596.89,5,WALLET,2026-07-01T19:47:00
S000000196,2026-07-01,ST022,C000017,P00050,3,3846.85,15,CARD,2026-07-01T19:00:00
S000000197,2026-07-01,ST009,C001411,P00018,5,3859.41,20,CASH,2026-07-01T15:37:00
S000000198,2026-07-01,ST005,C000837,P00257,5,5225.57,0,WALLET,2026-07-01T10:52:00
S000000199,2026-07-01,ST013,C000528,P00200,3,5142.75,15,CARD,2026-07-01T17:14:00
S000000200,2026-07-01,ST019,C000705,P00242,1,3836.4,15,WALLET,2026-07-01T21:46:00
S000000201,2026-07-01,ST018,C000020,P00288,3,6360.96,10,CASH,2026-07-01T20:40:00
S000000202,2026-07-01,ST004,C000055,P00093,4,3198.32,10,CASH,2026-07-01T19:38:00
S000000203,2026-07-01,ST028,C001620,P00109,3,625.95,0,UPI,2026-07-01T12:47:00
S000000204,2026-07-01,ST013,C000417,P00097,5,4834.74,15,CARD,2026-07-01T12:55:00
S000000205,2026-07-01,ST001,C001735,P00070,5,3157.17,0,UPI,2026-07-01T18:16:00
S000000206,2026-07-01,ST023,C001168,P00063,3,3363.62,0,WALLET,2026-07-01T15:56:00
S000000207,2026-07-01,ST006,C001411,P00026,3,5064.19,10,WALLET,2026-07-01T10:20:00
S000000208,2026-07-01,ST022,C001662,P00166,4,5464.18,20,CASH,2026-07-01T20:47:00
S000000209,2026-07-01,ST027,C001251,P00079,5,2621.56,0,UPI,2026-07-01T16:55:00
S000000210,2026-07-01,ST004,C000557,P00152,4,2372.6,0,UPI,2026-07-01T11:01:00
S000000211,2026-07-01,ST013,C001136,P00117,4,2380.4,0,CARD,2026-07-01T20:48:00
S000000212,2026-07-01,ST015,C000819,P00064,2,1429.78,10,CASH,2026-07-01T20:56:00
S000000213,2026-07-01,ST029,C001465,P00064,5,1429.78,10,CARD,2026-07-01T18:38:00
S000000214,2026-07-01,ST013,C000371,P00020,1,1647.39,10,WALLET,2026-07-01T10:42:00
S000000215,2026-07-01,ST027,C000284,P00283,5,249.34,5,WALLET,2026-07-01T20:10:00
S000000216,2026-07-01,ST014,C000572,P00214,5,3134.98,15,CASH,2026-07-01T10:49:00
S000000217,2026-07-01,ST030,C000989,P00031,1,2536.83,20,CASH,2026-07-01T13:45:00
S000000218,2026-07-01,ST010,C001625,P00073,5,4747.54,15,WALLET,2026-07-01T14:07:00
S000000219,2026-07-01,ST016,C001554,P00136,1,4327.44,20,CARD,2026-07-01T14:42:00
S000000220,2026-07-01,ST013,C001206,P00195,2,5072.66,15,UPI,2026-07-01T13:19:00
S000000221,2026-07-01,ST007,C001174,P00089,4,541.48,0,UPI,2026-07-01T11:18:00
S000000222,2026-07-01,ST023,C001723,P00256,2,4352.39,0,UPI,2026-07-01T15:41:00
S000000223,2026-07-01,ST011,C001457,P00274,5,1734.59,0,CARD,2026-07-01T12:03:00
S000000224,2026-07-01,ST025,C001669,P00132,1,1619.49,20,WALLET,2026-07-01T10:44:00
S000000225,2026-07-01,ST001,C001690,P00063,1,3363.62,5,CASH,2026-07-01T10:27:00
S000000226,2026-07-01,ST028,C000235,P00054,2,2250.12,10,CARD,2026-07-01T11:49:00
S000000227,2026-07-01,ST028,C000790,P00111,5,4201.27,0,UPI,2026-07-01T13:54:00
S000000228,2026-07-01,ST011,C000987,P00025,2,654.83,20,CASH,2026-07-01T19:48:00
S000000229,2026-07-01,ST007,C000649,P00233,4,3249.99,15,CARD,2026-07-01T11:14:00
S000000230,2026-07-01,ST028,C001497,P00110,5,4613.77,0,CASH,2026-07-01T15:56:00
S000000231,2026-07-01,ST007,C000312,P00086,1,121.55,20,WALLET,2026-07-01T19:15:00
S000000232,2026-07-01,ST009,C000002,P00176,1,4798.49,20,UPI,2026-07-01T21:36:00
S000000233,2026-07-01,ST023,C001677,P00203,4,3584.06,0,CASH,2026-07-01T17:18:00
S000000234,2026-07-01,ST017,C000804,P00097,4,4834.74,5,CARD,2026-07-01T21:02:00
S000000235,2026-07-01,ST018,C001054,P00003,5,3003.89,20,UPI,2026-07-01T10:27:00
S000000236,2026-07-01,ST023,C001907,P00187,2,233.92,20,UPI,2026-07-01T16:35:00
S000000237,2026-07-01,ST029,C001547,P00143,4,575.49,0,CARD,2026-07-01T20:02:00
S000000238,2026-07-01,ST011,C001491,P00143,2,575.49,5,WALLET,2026-07-01T09:12:00
S000000239,2026-07-01,ST001,C000560,P00176,4,4798.49,20,WALLET,2026-07-01T14:46:00
S000000240,2026-07-01,ST016,C000480,P00007,5,840.17,10,WALLET,2026-07-01T14:30:00
S000000241,2026-07-01,ST009,C000078,P00266,1,2576.59,0,WALLET,2026-07-01T11:21:00
S000000242,2026-07-01,ST021,C000887,P00117,4,2380.4,15,CASH,2026-07-01T14:27:00
S000000243,2026-07-01,ST013,C001760,P00283,5,249.34,0,CASH,2026-07-01T10:07:00
S000000244,2026-07-01,ST019,C001006,P00209,5,741.96,10,CARD,2026-07-01T10:00:00
S000000245,2026-07-01,ST002,C001878,P00038,3,2716.13,15,WALLET,2026-07-01T17:37:00
S000000246,2026-07-01,ST012,C001964,P00167,1,5432.25,10,CASH,2026-07-01T21:21:00
S000000247,2026-07-01,ST010,C000160,P00018,2,3859.41,20,CARD,2026-07-01T14:12:00
S000000248,2026-07-01,ST008,C000516,P00266,3,2576.59,15,CARD,2026-07-01T19:40:00
S000000249,2026-07-01,ST023,C000245,P00147,4,126.99,10,CARD,2026-07-01T10:55:00
S000000250,2026-07-01,ST001,C000540,P00249,2,5269.8,15,CARD,2026-07-01T17:53:00
S000000251,2026-07-01,ST004,C001262,P00007,5,840.17,20,WALLET,2026-07-01T21:47:00
S000000252,2026-07-01,ST023,C000605,P00203,1,3584.06,0,WALLET,2026-07-01T09:30:00
S000000253,2026-07-01,ST003,C000754,P00155,2,1364.08,0,CASH,2026-07-01T21:39:00
S000000254,2026-07-01,ST005,C001516,P00035,5,543.42,20,CASH,2026-07-01T13:21:00
S000000255,2026-07-01,ST007,C001425,P00224,4,5038.87,0,UPI,2026-07-01T10:20:00
S000000256,2026-07-01,ST007,C001610,P00055,3,771.83,20,CARD,2026-07-01T15:43:00
S000000257,2026-07-01,ST005,C001254,P00171,1,2153.42,0,CARD,2026-07-01T21:11:00
S000000258,2026-07-01,ST011,C001053,P00181,3,444.42,20,CARD,2026-07-01T15:12:00
S000000259,2026-07-01,ST024,C001076,P00028,5,6044.05,5,WALLET,2026-07-01T18:25:00
S000000260,2026-07-01,ST020,C000839,P00246,5,2469.19,20,WALLET,2026-07-01T10:08:00
S000000261,2026-07-01,ST014,C000208,P00138,5,2972.55,15,CARD,2026-07-01T13:56:00
S000000262,2026-07-01,ST013,C001273,P00182,3,3988.7,10,UPI,2026-07-01T13:55:00
S000000263,2026-07-01,ST011,C001107,P00279,5,1221.97,0,CASH,2026-07-01T19:15:00
S000000264,2026-07-01,ST011,C000144,P00092,1,579.88,5,UPI,2026-07-01T17:53:00
S000000265,2026-07-01,ST002,C000312,P00098,4,3875.14,10,UPI,2026-07-01T17:02:00
S000000266,2026-07-01,ST017,C001331,P00177,4,3215.02,0,WALLET,2026-07-01T10:35:00
S000000267,2026-07-01,ST019,C001158,P00051,3,4155.89,0,CARD,2026-07-01T19:49:00
S000000268,2026-07-01,ST014,C000546,P00128,3,4758.01,0,CARD,2026-07-01T14:10:00
S000000269,2026-07-01,ST005,C001360,P00033,3,1757.5,10,WALLET,2026-07-01T12:19:00
S000000270,2026-07-01,ST009,C000133,P00272,3,6593.88,20,UPI,2026-07-01T09:23:00
S000000271,2026-07-01,ST023,C000262,P00046,1,2314.62,0,WALLET,2026-07-01T10:16:00
S000000272,2026-07-01,ST002,C000806,P00098,5,3875.14,5,WALLET,2026-07-01T15:43:00
S000000273,2026-07-01,ST011,C001785,P00066,4,4986.12,10,CASH,2026-07-01T18:37:00
S000000274,2026-07-01,ST011,C001614,P00138,1,2972.55,5,WALLET,2026-07-01T21:11:00
S000000275,2026-07-01,ST029,C001031,P00107,1,6548.63,20,WALLET,2026-07-01T10:31:00
S000000276,2026-07-01,ST009,C001586,P00042,5,3461.27,15,UPI,2026-07-01T16:26:00
S000000277,2026-07-01,ST027,C000299,P00061,5,4815.03,0,CARD,2026-07-01T18:56:00
