sale_id,business_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,event_ts
S000012693,2026-07-06,ST018,C000968,P00012,5,3086.13,0,WALLET,2026-07-06T12:50:00
S000012694,2026-07-06,ST029,C001140,P00112,3,1928.29,15,CARD,2026-07-06T15:33:00
S000012695,2026-07-06,ST007,C000326,P00067,4,851.67,10,CARD,2026-07-06T19:04:00
S000012696,2026-07-06,ST013,C001391,P00280,4,3148.75,0,WALLET,2026-07-06T16:10:00
S000012697,2026-07-06,ST002,C001498,P00040,4,6037.12,20,CARD,2026-07-06T09:41:00
S000012698,2026-07-06,ST022,C000607,P00048,3,1373.11,20,WALLET,2026-07-06T09:09:00
S000012699,2026-07-06,ST015,C001590,P00232,5,940.91,0,WALLET,2026-07-06T10:30:00
S000012700,2026-07-06,ST024,C000860,P00147,5,126.99,20,CASH,2026-07-06T16:19:00
S000012701,2026-07-06,ST006,C000861,P00141,4,219.25,10,WALLET,2026-07-06T18:38:00
S000012702,2026-07-06,ST029,C001602,P00091,5,4396.24,10,WALLET,2026-07-06T14:35:00
S000012703,2026-07-06,ST006,C000863,P00195,2,5072.66,5,CARD,2026-07-06T12:26:00
S000012704,2026-07-06,ST003,C000593,P00048,4,1373.11,20,UPI,2026-07-06T20:51:00
S000012705,2026-07-06,ST023,C001773,P00052,2,2498.75,20,WALLET,2026-07-06T21:39:00
S000012706,2026-07-06,ST024,C001830,P00105,2,848.58,20,CASH,2026-07-06T09:07:00
S000012707,2026-07-06,ST024,C001030,P00189,1,429.28,5,CASH,2026-07-06T11:36:00
S000012708,2026-07-06,ST019,C001755,P00163,5,468.27,10,UPI,2026-07-06T21:10:00
S000012709,2026-07-06,ST025,C001372,P00161,3,3686.71,0,CASH,2026-07-06T09:37:00
S000012710,2026-07-06,ST010,C001465,P00244,1,2707.73,5,CASH,2026-07-06T19:34:00
S000012711,2026-07-06,ST026,C001256,P00091,1,4396.24,5,CARD,2026-07-06T12:27:00
S000012712,2026-07-06,ST010,C001390,P00298,4,5801.55,10,UPI,2026-07-06T15:48:00
S000012713,2026-07-06,ST003,C000064,P00239,2,895.02,0,CASH,2026-07-06T11:41:00
S000012714,2026-07-06,ST010,C000118,P00016,5,339.04,20,CARD,2026-07-06T13:01:00
S000012715,2026-07-06,ST029,C001435,P00283,3,249.34,5,WALLET,2026-07-06T15:04:00
S000012716,2026-07-06,ST007,C001543,P00056,3,1251.94,15,WALLET,2026-07-06T09:00:00
S000012717,2026-07-06,ST010,C000570,P00184,1,5148.09,0,CARD,2026-07-06T17:42:00
S000012718,2026-07-06,ST021,C000316,P00245,2,3514.48,0,WALLET,2026-07-06T17:47:00
S000012719,2026-07-06,ST002,C000443,P00127,3,5877.69,20,CARD,2026-07-06T16:02:00
S000012720,2026-07-06,ST001,C001542,P00269,4,3914.25,10,WALLET,2026-07-06T19:59:00
S000012721,2026-07-06,ST021,C001509,P00061,4,4815.03,5,UPI,2026-07-06T15:39:00
S000012722,2026-07-06,ST022,C001668,P00181,3,444.42,20,CARD,2026-07-06T20:42:00
S000012723,2026-07-06,ST016,C000821,P00205,3,2886.28,5,UPI,2026-07-06T11:02:00
S000012724,2026-07-06,ST007,C000359,P00170,1,3725.43,0,WALLET,2026-07-06T10:35:00
S000012725,2026-07-06,ST029,C001249,P00040,1,6037.12,5,WALLET,2026-07-06T13:44:00
S000012726,2026-07-06,ST005,C001719,P00221,3,4314.55,10,CASH,2026-07-06T11:53:00
S000012727,2026-07-06,ST011,C000396,P00085,2,1739.49,0,CARD,2026-07-06T20:48:00
S000012728,2026-07-06,ST014,C001784,P00249,3,5269.8,15,WALLET,2026-07-06T16:20:00
S000012729,2026-07-06,ST021,C000242,P00195,1,5072.66,0,UPI,2026-07-06T17:11:00
S000012730,2026-07-06,ST015,C000546,P00142,1,3233.77,0,WALLET,2026-07-06T17:17:00
S000012731,2026-07-06,ST002,C000167,P00071,5,686.58,10,CASH,2026-07-06T21:27:00
S000012732,2026-07-06,ST002,C001010,P00273,1,4240.59,10,CASH,2026-07-06T21:48:00
S000012733,2026-07-06,ST007,C000463,P00216,2,4613.78,15,UPI,2026-07-06T11:14:00
S000012734,2026-07-06,ST010,C001263,P00264,4,5135.89,5,CASH,2026-07-06T13:02:00
S000012735,2026-07-06,ST014,C000049,P00077,2,5125.04,0,CARD,2026-07-06T16:48:00
S000012736,2026-07-06,ST008,C001320,P00166,1,5464.18,20,CARD,2026-07-06T18:56:00
S000012737,2026-07-06,ST001,C000098,P00077,1,5125.04,15,UPI,2026-07-06T09:48:00
S000012738,2026-07-06,ST021,C001412,P00273,3,4240.59,15,CARD,2026-07-06T09:18:00
S000012739,2026-07-06,ST006,C000842,P00118,3,6214.06,20,CASH,2026-07-06T21:01:00
S000012740,2026-07-06,ST016,C000747,P00210,1,5367.59,20,CARD,2026-07-06T19:14:00
S000012741,2026-07-06,ST016,C000440,P00038,1,2716.13,10,CASH,2026-07-06T14:20:00
S000012742,2026-07-06,ST009,C001670,P00083,3,1287.69,0,CARD,2026-07-06T16:48:00
S000012743,2026-07-06,ST004,C000240,P00178,4,2346.37,15,CARD,2026-07-06T09:57:00
S000012744,2026-07-06,ST021,C001394,P00177,2,3215.02,0,CARD,2026-07-06T13:55:00
S000012745,2026-07-06,ST030,C000229,P00054,4,2250.12,5,WALLET,2026-07-06T18:35:00
S000012746,2026-07-06,ST014,C001095,P00240,2,2007.19,0,CASH,2026-07-06T13:38:00
S000012747,2026-07-06,ST012,C000173,P00294,3,1157.16,10,CASH,2026-07-06T20:12:00
S000012748,2026-07-06,ST016,C000148,P00232,3,940.91,20,CARD,2026-07-06T10:00:00
S000012749,2026-07-06,ST015,C001995,P00104,4,4736.87,15,UPI,2026-07-06T10:16:00
S000012750,2026-07-06,ST007,C001603,P00294,3,1157.16,10,UPI,2026-07-06T18:18:00
S000012751,2026-07-06,ST021,C000794,P00114,2,5146.05,10,CASH,2026-07-06T12:31:00
S000012752,2026-07-06,ST005,C000834,P00208,1,5227.72,5,WALLET,2026-07-06T21:20:00
S000012753,2026-07-06,ST029,C001823,P00237,4,1487.56,20,UPI,2026-07-06T16:04:00
S000012754,2026-07-06,ST018,C000510,P00239,5,895.02,15,UPI,2026-07-06T19:43:00
S000012755,2026-07-06,ST030,C000313,P00057,2,1850.58,20,CASH,2026-07-06T16:54:00
S000012756,2026-07-06,ST020,C000390,P00222,2,6250.21,5,UPI,2026-07-06T11:17:00
S000012757,2026-07-06,ST016,C000995,P00194,1,232.7,5,CASH,2026-07-06T20:59:00
S000012758,2026-07-06,ST024,C000765,P00155,3,1364.08,10,UPI,2026-07-06T15:07:00
S000012759,2026-07-06,ST022,C000132,P00128,3,4758.01,5,WALLET,2026-07-06T12:18:00
S000012760,2026-07-06,ST002,C000939,P00192,1,2575.15,20,WALLET,2026-07-06T11:47:00
S000012761,2026-07-06,ST010,C001441,P00280,3,3148.75,15,CARD,2026-07-06T17:23:00
S000012762,2026-07-06,ST014,C000728,P00207,3,4058.06,5,CASH,2026-07-06T20:43:00
S000012763,2026-07-06,ST022,C000898,P00082,1,4946.95,10,WALLET,2026-07-06T20:01:00
S000012764,2026-07-06,ST028,C000998,P00123,3,1748.33,20,UPI,2026-07-06T09:41:00
S000012765,2026-07-06,ST016,C001493,P00058,3,784.71,20,CARD,2026-07-06T10:33:00
S000012766,2026-07-06,ST007,C001544,P00012,2,3086.13,10,UPI,2026-07-06T11:32:00
S000012767,2026-07-06,ST029,C001575,P00002,3,4793.98,10,WALLET,2026-07-06T15:28:00
S000012768,2026-07-06,ST019,C001734,P00131,1,1446.43,0,CARD,2026-07-06T17:55:00
S000012769,2026-07-06,ST025,C000962,P00062,2,1628.11,10,WALLET,2026-07-06T15:12:00
S000012770,2026-07-06,ST007,C000846,P00052,2,2498.75,15,CARD,2026-07-06T19:15:00
S000012771,2026-07-06,ST021,C001760,P00075,5,5247.74,5,UPI,2026-07-06T19:52:00
S000012772,2026-07-06,ST025,C000148,P00261,5,3771.65,20,WALLET,2026-07-06T09:25:00
S000012773,2026-07-06,ST009,C001712,P00260,2,2770.77,20,CARD,2026-07-06T11:05:00
S000012774,2026-07-06,ST007,C001639,P00082,5,4946.95,20,CASH,2026-07-06T19:12:00
S000012775,2026-07-06,ST001,C001508,P00148,1,2110.61,10,UPI,2026-07-06T13:08:00
S000012776,2026-07-06,ST022,C001026,P00128,2,4758.01,20,CASH,2026-07-06T21:14:00
S000012777,2026-07-06,ST025,C001856,P00115,2,5890.4,0,CARD,2026-07-06T16:23:00
S000012778,2026-07-06,ST022,C001729,P00077,4,5125.04,0,CASH,2026-07-06T15:16:00
S000012779,2026-07-06,ST007,C001678,P00275,1,2747.08,0,CASH,2026-07-06T18:48:00
S000012780,2026-07-06,ST017,C000843,P00192,3,2575.15,20,CARD,2026-07-06T11:28:00
S000012781,2026-07-06,ST004,C000670,P00268,4,2715.47,10,UPI,2026-07-06T18:23:00
S000012782,2026-07-06,ST013,C000922,P00072,5,1770.06,5,UPI,2026-07-06T09:32:00
S000012783,2026-07-06,ST006,C001849,P00133,4,4486.23,15,CASH,2026-07-06T14:24:00
S000012784,2026-07-06,ST028,C000255,P00130,4,3009.18,5,CARD,2026-07-06T15:40:00
S000012785,2026-07-06,ST006,C001354,P00007,2,840.17,5,WALLET,2026-07-06T17:28:00
S000012786,2026-07-06,ST009,C001403,P00053,2,4968.89,0,CARD,2026-07-06T10:52:00
S000012787,2026-07-06,ST003,C000591,P00092,2,579.88,5,WALLET,2026-07-06T19:28:00
